wav	words	duration
Kelantan_005_001_001_113.wav	hoo astagfirullah anok ambo sihak tuh lah ore kato	2.665125
Kelantan_005_001_001_116.wav	iyo anok ambo pemalu supo ambo jame mudo tok ingat	3.4438125
Kelantan_005_001_001_118.wav	pemalu tapi dio tuh pahni tengok duo tuh ngekoh	4.0054375
Kelantan_005_001_001_120.wav	hoo tuh so faktor tuh kawe bawok tubik luar tuh	3.57875
Kelantan_005_001_001_121.wav	anok demo tu hyperaktif lajok tuh bakpo	2.7471875
Kelantan_005_001_001_123.wav	benghak-benghak tuh keno jago molek nati dio terjun bangune	3.877
Kelantan_005_001_001_125.wav	sapa anok demo	1.4300625
Kelantan_005_001_001_127.wav	kiro kononnyo batman lah	1.834375
Kelantan_005_001_001_129.wav	oh dari dio duduk atah mmari	2.8938125
Kelantan_005_001_001_131.wav	oh kabinet tuh	2.0665625
Kelantan_005_001_001_133.wav	anok anok demo duk dale kholi	2.1725
Kelantan_005_001_001_134.wav	ya allah budok jame	1.8401875
Kelantan_005_001_001_136.wav	bahayo tuh hyperaktif keno jago	2.303125
Kelantan_005_001_001_138.wav	meme payoh tuh keno itu molek tuh	2.512125
Kelantan_005_001_001_139.wav	tuh takut nanti dio besa nanti takut dio jadi lain	2.733125
Kelantan_005_001_001_141.wav	skoloh nakal jugok	1.3293125
Kelantan_005_001_001_143.wav	anok ambo tuh pendie tapi gak ngaji baguh jugok tapi tuh runsing jugok takutnyo	4.5899375
Kelantan_005_001_001_144.wav	takutnyo	1.0364375
Kelantan_005_001_001_146.wav	takpo budok-budok tapi beso doh budok-budok nyo banyok main	3.9029375
Kelantan_005_001_001_147.wav	tapi anok kawe panda pun tapi kawe tokse la panda-panda pon tapi gak tok kecek nge ore kawe nok la nok suh dio seimbang molek	7.1199375
Kelantan_005_001_001_149.wav	ho tulah katonyo	1.3830625
Kelantan_005_001_001_150.wav	budok yolo doh masing-masing ado kekurange gitulah	5.938625
Kelantan_005_001_001_151.wav	hoo berjaya	1.53
Kelantan_005_001_001_152.wav	walaupon tok main po kito	1.64425
Kelantan_005_001_001_154.wav	ho lah kito pon kapung-kapung pon main mene kapung pon	3.390125
Kelantan_005_001_001_155.wav	buleh la jadi la jugok bulih masuk usm nih	3.23775
Kelantan_005_001_001_157.wav	buleh jugok jadi-jadi cikgu loni	2.831375
Kelantan_005_001_001_159.wav	tok lamo doh ho lah serabut sero	2.7145
Kelantan_005_001_001_160.wav	main keno jago anok-anok nih	1.9548125
Kelantan_005_001_001_161.wav	tapi takpo anok-anok tu rezeki ore kato	3.0911875
Kelantan_005_001_001_163.wav	anok mudo kito baru pecen	2.5005
Kelantan_005_001_001_165.wav	sero suko pulok kecek ngan demo nih jupok sini	2.74575
Kelantan_005_001_001_166.wav	lain kali gak kito mari sokmo lah sini tame mene nih	2.8285
Kelantan_005_001_001_168.wav	tulah tok seko pulok jupo sini	2.079625
Kelantan_005_001_001_169.wav	padahal sekalo kawe tengok doh jauh-jauh tapi gak	3.31175
Kelantan_005_001_001_171.wav	raso nok tegur tapi tokdea nok wat gano minto maaf lah	3.236125
Kelantan_005_001_001_173.wav	raso nok maghi sini ruponyo nok jupo nge demo	3.134
Kelantan_005_001_002_002.wav	ho ore bowok anok kawe gi tame menne nok gi mano tuh	3.1985625
Kelantan_005_001_002_004.wav	ho jolo bereh maghi kito gih skali	2.5128125
Kelantan_005_001_002_006.wav	ho bowok anok tuh ado	2.12175
Kelantan_005_001_002_007.wav	abe duk ghumoh main game	2.4945625
Kelantan_005_001_002_008.wav	adik jah lah ikut	1.3569375
Kelantan_005_001_002_010.wav	tuh mano anok demo wo mano so rama napok	2.98375
Kelantan_005_001_002_011.wav	ungaa	1.8590625
Kelantan_005_001_002_012.wav	eh laju ungaa tuh molek lamo gelecoh ado batu-batu situ banyok	5.4160625
Kelantan_005_001_002_014.wav	yolo doh hok kito lare tuh tok denga hok kito tok lare gak dio nok lagu tuh	5.823875
Kelantan_005_001_002_017.wav	wat gapo ghumoh	1.744375
Kelantan_005_001_002_019.wav	ho supo anok kawe pon twiter la gapo reti doh tweet-tweet aku tok tahu gapo tweet-tweet	5.7019375
Kelantan_005_001_002_021.wav	hoo lah abe dio dok ngaja tweet-tweet tuh	4.2815
Kelantan_005_001_002_023.wav	maghi duk rokah tuh duk tunggu budok-budok kito duk rokah tuh bua dulu	4.7310625
Kelantan_005_001_002_025.wav	eh sakit pingge ambo tuo doh loni	3.0113125
Kelantan_005_001_002_027.wav	ho tulah kito	2.8076875
Kelantan_005_001_002_028.wav	kito dulu lari decun-decun lagu tuh lah tapi gak loni try wat gak pengse situ	6.4320625
Kelantan_005_001_002_030.wav	ha sapa gorib ambo ingat dulu mok tokwi tubik gorib-gorib tapi gak duk  maghii jugok main main cughi-cughii tubik mugo suko main sini mugonyo	10.6160625
Kelantan_005_001_002_032.wav	meme ambo ingat dulu	3.3175625
Kelantan_005_001_002_033.wav	ambo suko bena main hok gatung tuh kea hok nondeng situ dulu	4.9908125
Kelantan_005_001_002_034.wav	buke woh nondeng woh bulat-bulat tuh woh nok suruh nok suruh jadi tinggi tapi loni duk koto' sini jugok	7.944125
Kelantan_005_001_002_036.wav	koho tinggi apo kotot sini ore kato	3.59125
Kelantan_005_001_002_037.wav	ho tu ah duk nondeng sero kaba-kaba ingat dulu tange licin jatuh belebok situ sakit pingge berapo minggu tok bangun	8.2779375
Kelantan_005_001_002_039.wav	eh ambo ingat main ndo dulu gak rajin jugok sapa necat necat gih mano malu kok ore ho	6.3784375
Kelantan_005_001_002_042.wav	holah nok wat gano mugo ndo tuh derah lajok	4.2344375
Kelantan_005_001_002_044.wav	meme	1.929625
Kelantan_005_001_002_046.wav	nok talipon nok komputer	2.66825
Kelantan_005_001_002_047.wav	ambo anok ambo arituh suh cari gapo tahu dale yo kato gapo tenet tenet gapo namo	5.6595
Kelantan_005_001_002_048.wav	internet deh	1.3409375
Kelantan_005_001_002_050.wav	tenet ah ambo tok tahu  nama gapo suruh teke-teke	4.716875
Kelantan_005_001_002_051.wav	teke celoh mano tok tahu kaba-kaba jupo kaba-kaba jupo	5.2143125
Kelantan_005_001_002_053.wav	arituh ho bowok dio gi keda hok sulong kawe bowok gi keda tunjuk lube cokok dio	7.5479375
Kelantan_005_001_002_054.wav	dio kato gapo dio dio tok kenal pastu takut pulok tuh tengok pengaruh tengok cerito hok congkak tu kea	6.366625
Kelantan_005_001_002_055.wav	ho dio takut	3.0661875
Kelantan_005_001_002_056.wav	ambo nyo ho ambo nyo sero	3.858875
Kelantan_005_001_002_058.wav	dekcok tu meme meme tok reti doh	4.69625
Kelantan_005_001_002_060.wav	mmm tok kena nok lukis mano dekcok loni srumo takdop pasir doh loni	5.9496875
Kelantan_005_001_002_062.wav	dekchok eh nok lukis loni pon takdop dekcok-dekcok tuh	5.3600625
Kelantan_005_001_002_064.wav	hoo eh batu selambut pon tok kena caghi batu selambut ingat oh nok wat bidah gapo	7.701875
Kelantan_005_001_002_065.wav	dulu ingat maso kapung-kapung dulu gih ghumoh abe kawe gapo main bidah dale ute	7.3404375
Kelantan_005_001_002_067.wav	hoo suko bidah tapi gak hok paling nok suko nyo abe kawe tu bidah tok betul	6.236
Kelantan_005_001_002_068.wav	bidah-bidah keno mato mato kawe hoo	4.2696875
Kelantan_005_001_002_070.wav	eh sebab tuh ah mato kawe bling-bling loni	4.66325
Kelantan_005_001_002_072.wav	bedoh apo	1.39175
Kelantan_005_001_002_073.wav	hola lepas keno lepas keno bidah tuh mugo mato pon tok napok sebeloh malu ko ore nok tubik nyoh	6.6866875
Kelantan_005_001_002_075.wav	go dio nyo kenal bakpo tok kenal nyo	2.845875
Kelantan_005_001_002_077.wav	hoo tapi gak	2.0814375
Kelantan_005_001_002_078.wav	tok laye doh loni nok oyak nyo	3.2595
Kelantan_005_001_002_080.wav	ni kawe pon nyo sajo nok suruh dio maghi nok suruh wat tubik peluh benanyo maghi main tame mmene nih	5.8960625
Kelantan_005_001_002_081.wav	tengok tuh duk muncung sedepo tuh nok kelik tuh	3.4916875
Kelantan_005_001_002_083.wav	ghumoh duk dale aircond tokse tubik peluh tengok la anok ambo tuh obeh doh tuh	5.9095
Kelantan_005_001_002_085.wav	anok ambo doktor oyak di klinik meme kritikal doh tu	4.8638125
Kelantan_005_001_002_086.wav	duk dale aircond make tido jah	2.47875
Kelantan_005_001_002_088.wav	tapi gak abe long ok lah sikit mugo dio abe ke nasib baik la dio berehi lare adik dio walaupon tok kese gapo	7.0124375
Kelantan_005_001_002_090.wav	mmm tuh lah	2.3584375
Kelantan_005_001_002_092.wav	anok demo bakpo dop saen nge ore main dio sore jah	4.5859375
Kelantan_005_001_002_093.wav	anok demo tuh autism gapo	3.0595625
Kelantan_005_001_002_095.wav	bakpo dio dop bua ngan ore anok ambo duk coket-coket dio pon tok caro	5.7251875
Kelantan_005_001_002_097.wav	pemalu	2.465625
Kelantan_005_001_002_099.wav	eh ambo sero jadi gitu sebab dok tubik ghumoh ambo sero tapi gak	5.4165
Kelantan_005_001_002_100.wav	banyok faktor	2.784375
Kelantan_005_001_002_102.wav	anok kawe biaso dio tengok dio berehi tengok cerito pengaruh tb cerito ultraman power rangers gapo tuh	7.7185
Kelantan_005_001_002_104.wav	rajin jugok aritu kawe duk mmasok dio naik atah mmari	6.08075
Kelantan_005_001_002_105.wav	hoo anok kawe pastu dio paka dio paka kain trola kea dia nok	6.97325
Kelantan_005_001_002_106.wav	hoo nasib baik api api kroli tuh kawe tok buko lagi	5.160625
Kelantan_005_001_002_108.wav	hoo dio duk atah mmari mmari mmari hok oh hok dapo tula bule imagine gano deh	6.9050625
Kelantan_005_001_002_110.wav	oh pahtu dio nok nopat atah bade tekok kawe	2.514375
Kelantan_005_001_002_111.wav	kebetule kawe hoo jale dio nopat masuk dale kroli nasib baik la kroli	4.4613125
Kelantan_005_001_002_113.wav	ha nasib baik la sebab tok bubuh minyok lagi	3.784875
Kelantan_005_001_002_114.wav	sayo tuh meme adhd doh kawe sero tuh	5.1205625
Kelantan_005_001_002_116.wav	ho tengok la tuh dio duk kenak kenak ore skoloh pon gitu kenak ore	6.723625
Kelantan_005_001_002_117.wav	naka cikgu sapa ko sakit jiwo tengok peranga dio tuh	6.3564375
Kelantan_005_001_002_119.wav	eh tapi anok kawe anak kawe tuh malah-malah supo gapo	7.07525
Kelantan_005_001_002_121.wav	anok kawe tuh lain tukar pulok deh anok kito nih	6.2051875
Kelantan_005_001_002_123.wav	ho lah arap-arap nanti beruboh la deh	4.0359375
Kelantan_005_001_002_124.wav	jadi po kito bulih masuk u jugok bodo-bodo kito pon	4.5003125
Kelantan_005_001_002_126.wav	ho kapung-kapung kito pon	2.5074375
Kelantan_005_001_002_128.wav	ho lah nok uboh nasib eh keluargo kito kea	4.073625
Kelantan_005_001_002_129.wav	meme sesok dooh doif lajok dulu	3.216
Kelantan_005_001_002_131.wav	hoo bulih la jugok tuo-tuo loni eh demo nok pecen tok lamo doh de	6.860875
Kelantan_005_001_002_133.wav	hoo tu lah	1.44725
Kelantan_005_001_002_134.wav	doh la kito pon nikoh lewat kea kito tuo nok pecen doh anok pon kecik baru	6.730875
Kelantan_005_001_002_136.wav	tu lah	2.144
Kelantan_005_001_002_138.wav	hoo eh payoh jugok nok jupo deh walaupon kito duk so perumohe	5.29675
Kelantan_005_001_002_139.wav	kawe ujung demo demo	2.486
Kelantan_005_001_002_141.wav	hoo biaso doh mugo sibuk kea	4.1868125
Kelantan_005_001_002_142.wav	hoo supo ah ambo pon	4.4741875
Kelantan_005_001_002_144.wav	tuh la dio duk gerok butir mato dio kato gerok butir mato nih nok jupo gapo jupe ore hok kito teringat rupo-ruponyo jupo sunggoh	9.99725
Kelantan_005_001_002_145.wav	mata duk gedik nih	2.1899375
Kelantan_005_001_002_146.wav	mmm hoo rapat bena nyo tapi anok kito tok rapat supo kito dulu deh	6.024125
Kelantan_005_001_002_148.wav	eh dekat gorib doh ni tok molek ore kato duk gorib sini	6.3796875
Kelantan_005_001_002_150.wav	eh maghi la kito	2.3425
Kelantan_005_001_002_152.wav	waalaikumussale	2.6264375
Kelantan_005_006_001_002.wav	frust molek muko tu bakpo	2.0576875
Kelantan_005_006_001_003.wav	aku tengok jak takdi duk duk tuh duk ngita atah tanggo umoh	4.6154375
Kelantan_005_006_001_004.wav	aku nok mari tanyo nih	1.957
Kelantan_005_006_001_006.wav	bakpo	1.0648125
Kelantan_005_006_001_007.wav	bakpo lemoh semangat gito mo tuh supo tok laki mati jah	4.1316875
Kelantan_005_006_001_009.wav	bakpo jadi lagu tu	2.6964375
Kelantan_005_006_001_010.wav	tok laki mati ko	2.139125
Kelantan_005_006_001_012.wav	doklah muko tu monyok supo aye berok kapur supo aye kena uje	5.2476875
Kelantan_005_006_001_014.wav	bakpo	1.0504375
Kelantan_005_006_001_016.wav	supo muko ore sebok aku tengok gitulah	2.2735625
Kelantan_005_006_001_019.wav	buwak apo jadi lagu tu mo	1.4965
Kelantan_005_006_001_020.wav	sedih gitu mo bakpo	1.8285625
Kelantan_005_006_001_023.wav	pasal ssapo nih	0.9496875
Kelantan_005_006_001_025.wav	tanggon	1.841875
Kelantan_005_006_001_027.wav	patut pon	2.0523125
Kelantan_005_006_001_028.wav	nyo sedih molek	1.9403125
Kelantan_005_006_001_029.wav	doh mu jupo bilo ngan dio	2.429625
Kelantan_005_006_001_030.wav	koya mu nih	1.4965
Kelantan_005_006_001_033.wav	aku pon minat jugok ko apek tapi takdok sedih gitu mo	2.7675
Kelantan_005_006_001_034.wav	dio main bola sedap tuh	1.785
Kelantan_005_006_001_036.wav	mu jatuh cinto sore masalah kalu mu gi oyak awal-awal tak dop apo dio	3.959
Kelantan_005_006_001_038.wav	yo tok laye ko mu tok gi kat dio mu bilo maso jupo dio kito duk dua kampong sini	4.929875
Kelantan_005_006_001_039.wav	bola-bola tok rajin gi tengok	1.518
Kelantan_005_006_001_041.wav	patut tok laye	1.741125
Kelantan_005_006_001_042.wav	patut tok laye pon mu minak sore	3.1009375
Kelantan_005_006_001_043.wav	bola-bola pon buke minat pon kea	2.24475
Kelantan_005_006_001_044.wav	aku nih woh minak bola aku tok kisoh pon kalu dio nok nikoh tuh mugo kito minak bola	4.4949375
Kelantan_005_006_001_046.wav	nih dengap dop kelate ari tuh mene tigo pialo ari tuh	3.1135
Kelantan_005_006_001_048.wav	aku tau doh mu tok tengok lain mu tok tengok bola doh mu tengok apek jah	3.45975
Kelantan_005_006_001_050.wav	bola kito ni meme naik doh loni kelate	2.5325625
Kelantan_005_006_001_051.wav	aku rasa sebab meme sebab apek bilo nikoh runsing aku	3.46125
Kelantan_005_006_001_053.wav	aku tok nafi la meme sebab apek tapi loni runsing jugok dio kalu dio nikoh takut dio jadi koya sikit	6.7134375
Kelantan_005_006_001_056.wav	mu jahat lalu	1.1189375
Kelantan_005_006_001_057.wav	jange katok tuh	1.2265625
Kelantan_005_006_001_058.wav	asek kelate tuh apek tuh	2.5803125
Kelantan_005_006_001_060.wav	hoo takdop dio tok gomo kelate main	2.5145625
Kelantan_005_006_001_061.wav	ho kongo la	1.296
Kelantan_005_006_001_062.wav	doh la mat yo	1.8966875
Kelantan_005_006_001_063.wav	doh la mat yo ore nok amik doh	2.70525
Kelantan_005_006_001_065.wav	aku tokleh aku aku gotu sikit kalu kecek pasal bola	4.437125
Kelantan_005_006_001_066.wav	sero nok sebut blako	1.0830625
Kelantan_005_006_001_067.wav	mat yo apek piya	1.8400625
Kelantan_005_006_001_069.wav	nok gi kito tengok bola stadium	1.872125
Kelantan_005_006_001_071.wav	ni ado buke tuh main kat tuh piala sumbangsih 5 aribule	4.6388125
Kelantan_005_006_001_072.wav	molek	1.6560625
Kelantan_005_006_001_074.wav	apek aku sero main	1.3968125
Kelantan_005_006_001_075.wav	tau lah main ko dop baru nikoh main ko dop aritu mat yo arini baru nikoh esok main doh	3.520875
Kelantan_005_006_001_077.wav	doh mat yo ari tuh nikoh	1.7850625
Kelantan_005_006_001_078.wav	oh arini nikoh esok main tuh	2.402375
Kelantan_005_006_001_079.wav	apek cekak tokse main	1.6515
Kelantan_005_006_001_080.wav	bulan madu doh	0.9868125
Kelantan_005_006_001_082.wav	tulah oloh gere aku kalu dio tok gi gak	3.25225
Kelantan_005_006_001_084.wav	tu kito kalu musim bola gak baju aku dale mmari baju bola deret	5.6364375
Kelantan_005_006_001_086.wav	tu tokleh gi tengok gapo	1.3706875
Kelantan_005_006_001_087.wav	tokleh gi tengok stadium tengok depe tibi takpo doh supo tengok stadium ado doh	3.3110625
Kelantan_005_006_001_088.wav	aku duk asrama tengok nge gu-gu	2.1521875
Kelantan_005_006_001_090.wav	baju baju kelate hoo	2.46375
Kelantan_005_006_001_091.wav	gomo kelate gomo atah belake	2.01
Kelantan_005_006_001_093.wav	tu duduk songhok gomo kelate gomo aloh	2.6684375
Kelantan_005_006_001_094.wav	suko kalu ingat jame budok-budok tapi loni tengok ngan saen-saen	4.8331875
Kelantan_005_006_001_095.wav	woh besar-besar doh blako tapi gak sunggoh lagu tu jugok	3.256625
Kelantan_005_006_001_097.wav	dop lagi dasyat	1.745875
Kelantan_005_006_001_099.wav	tulah manggil bola dio kalu tino ko jate ko	4.262875
Kelantan_005_006_001_100.wav	tino nampok jah ayu luar dea tengok bola gak	4.1873125
Kelantan_005_006_001_102.wav	minat bola jugok saen mu	1.8040625
Kelantan_005_006_001_105.wav	aku pon duk nuh	1.3530625
Kelantan_005_006_001_108.wav	tu lah aku pon tokleh kalu kelate kaloh sero mace nok maroh jugok tapi	4.1436875
Kelantan_005_006_001_109.wav	mugo banyok mene kito pikir hok mene jah la	3.171
Kelantan_005_006_001_111.wav	ciss taik mu	1.13775
Kelantan_005_006_001_113.wav	ciss taik mu	1.484
Kelantan_005_006_001_114.wav	minak nge apek sajo aku	2.4546875
Kelantan_005_006_001_115.wav	minak jugok tapi tengok bola tokleh sero gere sero kito nok naik kalu bulih kito nok main sendiri	4.803
Kelantan_005_006_001_117.wav	gapo	0.7565625
Kelantan_005_006_001_119.wav	buke weh aku buke nok gocoh dio	3.44525
Kelantan_005_006_001_120.wav	tapi tange tibo-tibo jetak nok maroh jugok tapi sero	3.2155
Kelantan_005_006_001_121.wav	sero gere ko refferi tuh etek refferi main tok adil sikit abuk	4.2695625
Kelantan_005_006_001_123.wav	aku gere aku ingat ko refferi tuh	1.7313125
Kelantan_005_006_001_124.wav	aku ingat ko refferi tuh	1.113125
Kelantan_005_006_001_126.wav	tu dio jeh klate dio budok ganu yolo doh lawe ganu budok ganu biaso doh	4.796375
Kelantan_005_006_001_128.wav	budok ganu mulut dio sedak aku gere lalu	2.60425
Kelantan_005_006_001_130.wav	ho ado malunyo aku maso tuh	2.65
Kelantan_005_006_001_132.wav	caro aku ore ore	2.254875
Kelantan_005_006_001_133.wav	ore hina klate meta-meta klate kaloh nyo demo hino doh la refferi ari tuh berat sbeloh	4.91975
Kelantan_005_006_001_135.wav	hoo pengadil  main hoo gere la	3.17675
Kelantan_005_006_001_137.wav	hoo make rasuah aku sero	1.399625
Kelantan_005_006_001_138.wav	dio tok nampok demo alik ganu tu saloh dio duk napok alik kito padahal sede keno bayar	5.3453125
Kelantan_005_006_001_140.wav	tuh bola loni kalu tak dop rasuah gak	2.76025
Kelantan_005_006_001_142.wav	tapi aku yakin la kalu klate main dio main sunggoh tok caro ko rasuah	4.5771875
Kelantan_005_006_001_143.wav	kito kea semangat kesukane kito tuh tinggi sek-sek klate	3.5773125
Kelantan_005_006_001_145.wav	kito baik main main tu hok sungguh	3.4220625
Kelantan_005_006_001_146.wav	buke main nok mene sajo kito main	2.7095
Kelantan_005_006_001_147.wav	tengok peminat-peminat klate	2.52375
Kelantan_005_006_001_148.wav	gih mano-mano ikut nyo nok oyak setianyo	3.2319375
Kelantan_005_006_001_149.wav	buke sebab	1.261625
Kelantan_005_006_001_151.wav	tuh sapa ko tu penuh	4.161
Kelantan_005_006_001_152.wav	atah bas	1.4410625
Kelantan_005_006_001_154.wav	sapa ko kereto berderet nih	2.028875
Kelantan_005_006_001_156.wav	kalu time musim bola	1.84775
Kelantan_005_006_001_157.wav	kalu kapung gopaku duk kapung skalo time maso musim bola hok main kat stadium shah alam nuh	6.1794375
Kelantan_005_006_001_158.wav	main stadium besar	1.3931875
Kelantan_005_006_001_159.wav	deret atah jale meroh jah nge dero	3.076625
Kelantan_005_006_001_161.wav	oloh tok soh duk runsing la klate tuh meme tok leh lawe	5.641
Kelantan_005_006_001_163.wav	tokleh gih mano jale jem	1.8953125
Kelantan_005_006_001_165.wav	tuh	0.742125
Kelantan_005_006_001_166.wav	tuh kalu kalu musim bola gak takyoh duk lawelah negeri lain	4.4146875
Kelantan_005_006_001_167.wav	tak dop woh buleh lawe klate hok nombor satu	3.3836875
Kelantan_005_006_001_169.wav	aku sokong terlajok meme	1.673125
Kelantan_005_006_001_171.wav	hoo tuh lah aku harap lah ni hok main limo aribule ni mene	3.768875
Kelantan_005_006_001_172.wav	kalu tok mene woh ni gak nyo tonye demo lah	3.036
Kelantan_005_006_001_174.wav	apek kalu meme tokleh sambut gol kalu gol	3.3364375
Kelantan_005_006_001_175.wav	wi tu masuk mace meme nyo tonye kokre  ore nyo wat nyenye laluh	3.2
Kelantan_005_006_001_176.wav	meta-meta nyo nikoh gak nyo tokleh wi tumpuwe	2.652875
Kelantan_005_006_001_178.wav	sughak kobar apek tokleh wi tumpuwe apek ado bini la kea	4.5641875
Kelantan_005_006_001_181.wav	padahal yolo dohore baru nikoh gitu la kea	3.157125
Kelantan_005_006_001_182.wav	dio duk honeymoon nge bini dio ni	2.0660625
Kelantan_005_006_001_184.wav	mu nih tolol la	2.0805
Kelantan_005_006_001_185.wav	mu caghi ore lain	1.3336875
Kelantan_005_006_001_187.wav	rama lagi hok klate tuh pemain klate tuh hok single	4.0576875
Kelantan_005_006_001_189.wav	apek buke smart sangat pon	2.2755625
Kelantan_005_006_001_191.wav	mu pade nge daudsu samo tinggi	2.2145
Kelantan_005_006_001_193.wav	oloh agah nok apek ore wi daudsu tokse	4.4901875
Kelantan_005_006_001_195.wav	takpolah gitu lah pastu mu nok gih ke nih	2.4395625
Kelantan_005_006_001_196.wav	nok pi limo aribule ni kalu mu nok gi aku nok beli tiket lebih	3.4299375
Kelantan_005_006_001_197.wav	aku nok oyak ko saen aku nih	1.4080625
Kelantan_005_006_001_199.wav	holah nok suroh saen aku tepoh doh tiket	2.0224375
Kelantan_005_006_001_200.wav	tidok kito gi payoh jugok nok bulih	1.94325
Kelantan_005_006_001_202.wav	gi sekali deh	1.2366875
Kelantan_005_006_001_203.wav	kalu ado apek buleh mu usya-usya apek	2.06075
Kelantan_005_006_001_204.wav	cagho nikoh doh pon kita minak	2.027625
Kelantan_005_006_001_206.wav	kamero besar	1.454875
Kelantan_005_006_001_208.wav	ho tulah	1.313375
Kelantan_005_006_001_209.wav	oloh apek gere nikoh takpolah gitulah	3.0144375
Kelantan_005_006_001_210.wav	gomo klate gomo kito	1.8294375
Kelantan_005_006_001_211.wav	kito bowok dero besar gi ni deh	2.22625
Kelantan_005_006_001_213.wav	pastu kito pakat akat baru dio perase	2.7660625
Kelantan_005_006_001_215.wav	baru dio tahu kito ado ha ha ha	2.2841875
Kelantan_005_006_001_217.wav	oh kea	1.6876875
Kelantan_005_006_001_218.wav	bereh kito gi sokong wi semangat ko klate biar mene	3.2145
Kelantan_005_006_001_219.wav	ho pialo ni meme hok kito doh	2.6790625
Kelantan_005_006_001_221.wav	tulah	0.931125
Kelantan_005_006_001_222.wav	pastu mulo kelik ke tuh	3.2563125
Kelantan_005_006_001_224.wav	tu aku nok kelik dah nih	1.283375
Kelantan_005_006_001_225.wav	mok mu panggil aku denga dapo	1.7604375
Kelantan_005_006_001_226.wav	sungohe kito kecek pasal bola	2.182375
Kelantan_005_006_001_229.wav	nok kecek bola tak useh	2.3425
Kelantan_005_006_001_230.wav	ore nok masuk mine balik	2.00775
Kelantan_005_006_001_232.wav	mok mu panggil aku takut jugok keno ngepek dio	3.63725
Kelantan_005_006_001_234.wav	jadi tu deh	1.3094375
Kelantan_005_006_002_002.wav	sero lemoh semangat doh ni	3.2870625
Kelantan_005_006_002_004.wav	sero jantung hati takdop doh ni	3.8518125
Kelantan_005_006_002_005.wav	necat mano tok tau tubik jatung takdop doh ni	3.849
Kelantan_005_006_002_007.wav	oloh semale	2.5475
Kelantan_005_006_002_008.wav	eh aku mano nikoh lagi pastu laki mati gapo nyo	4.0605625
Kelantan_005_006_002_010.wav	aku nih nok oyak lagu mano	3.8036875
Kelantan_005_006_002_011.wav	perasae aku nih kering doh air mato tubik	4.031625
Kelantan_005_006_002_012.wav	bakpo dio tok tengok aku	2.2538125
Kelantan_005_006_002_014.wav	dio tok tengok aku lansung	2.962875
Kelantan_005_006_002_016.wav	apek dio nikoh doh marin aku frust la	5.4276875
Kelantan_005_006_002_017.wav	bakpo dio tok tengok aku woh come lote nih	2.4540625
Kelantan_005_006_002_019.wav	dio nikoh	1.7370625
Kelantan_005_006_002_021.wav	awo dio nikoh tuh	2.315
Kelantan_005_006_002_022.wav	seroh eh	1.396125
Kelantan_005_006_002_023.wav	tahulah tok tahu nok oyak gano prasae nih	3.337875
Kelantan_005_006_002_025.wav	eh aku jatuh cinta pande pertamo doh nih hoo	5.6308125
Kelantan_005_006_002_027.wav	dio tok laye	2.634
Kelantan_005_006_002_029.wav	eh jupo mimpi-mimpi dio tok laye pon aku frust nih	6.3129375
Kelantan_005_006_002_032.wav	eh mestilah	2.65825
Kelantan_005_006_002_033.wav	tu pon dasyat sebab apek la duk igat bola tuh	5.02425
Kelantan_005_006_002_035.wav	eh tengok la semuo tengok dio duk igat bola woh bulat gete tu ha	6.5451875
Kelantan_005_006_002_037.wav	hoo apek tu lah	2.21525
Kelantan_005_006_002_039.wav	yolo tuh	1.0805
Kelantan_005_006_002_040.wav	eh kalu yolo oh sebab bini dio aku nok gi katok-katok bini dio hoo	4.841375
Kelantan_005_006_002_042.wav	eh gere weh	1.786
Kelantan_005_006_002_044.wav	sek kelate pon takut kes bini dio tu ha	3.438
Kelantan_005_006_002_046.wav	tok sebut ore lain duk sebut  apek jah	2.95475
Kelantan_005_006_002_048.wav	bakpo	1.0660625
Kelantan_005_006_002_050.wav	hoo sebut jah la oyak belako oyak-oyak	3.4699375
Kelantan_005_006_002_052.wav	bilo	1.23225
Kelantan_005_006_002_054.wav	beres la	1.518
Kelantan_005_006_002_056.wav	hoo tapi gak apek adok dok situ eh	3.3030625
Kelantan_005_006_002_058.wav	kalu eh mesti dio gih bule madu	3.0353125
Kelantan_005_006_002_060.wav	apek doh tok main meme kes bini dio	3.1705625
Kelantan_005_006_002_062.wav	takpo kito tengok bola eh	1.863375
Kelantan_005_006_002_063.wav	ingat balik dop kenange-kenange dulu-dulu woh dio main bola tuh sebelum dio main	6.06925
Kelantan_005_006_002_065.wav	eh meme la baju bola beli ori lagi tu	3.928125
Kelantan_005_006_002_067.wav	ingat sek-sek hoo dio yolo doh rama-rama pakat pakat pakai baju gapo jersi dio tuh	7.2199375
Kelantan_005_006_002_068.wav	tengok depe tv rama-rama pege bola	3.1825625
Kelantan_005_006_002_070.wav	eh tapi tok lalu jugok sero lagi dasyat tepik	3.72725
Kelantan_005_006_002_071.wav	mmm tepik sapa ore lain nok tido gapo pon tokleh	3.7394375
Kelantan_005_006_002_073.wav	hoo eh aku nga saen aku tuh napok jah baik jah	5.7801875
Kelantan_005_006_002_074.wav	kaba-kaba minat bola sapa kerusi terbalik kue	5.187375
Kelantan_005_006_002_075.wav	nok oyak nyo	1.1314375
Kelantan_005_006_002_076.wav	ari tuh sebab ah kelate lawe gapo doh kelate rajin kaloh kea	4.125875
